2019-12-26 08:58:48.292 | INFO     | UnionPay.common:__init__:47 - 拓宽左侧栏
2019-12-26 08:58:48.293 | INFO     | UnionPay.common:read_field_data:144 - 正在从数据表中读取案例数据...
2019-12-26 08:58:48.400 | INFO     | UnionPay.common:read_field_data:176 - 从数据表中读取案例数据成功
2019-12-26 08:58:48.400 | INFO     | UnionPay.common:read_case_list:107 - 正在从数据表中读取案例及其编号...
2019-12-26 08:58:48.408 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['3', '发卡方-有卡', 'CDM存款业务', 'CDM存款（磁条）', '有卡存款', '1 CDM存款-成功-刷卡无密']--成功
2019-12-26 08:58:48.408 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['4', '发卡方-有卡', 'CDM存款业务', 'CDM存款（无卡）', '无卡存款', '1 账户验证-成功-不上送F4']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['5', '发卡方-有卡', 'CDM存款业务', 'CDM存款（无卡）', '无卡存款', '2 CDM存款-成功-手输卡号无密']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['6', '发卡方-有卡', 'CDM存款业务', 'CDM存款（无卡）', '无卡存款', '3 账户验证-成功-上送F4，作为“存款确认”的原交易1']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['7', '发卡方-有卡', 'CDM存款业务', 'CDM存款（无卡）', '无卡存款', '4 CDM存款-超时-作为“存款确认”的原交易2']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['8', '发卡方-有卡', 'CDM存款业务', 'CDM存款（无卡）', '无卡存款', '5 CDM存款确认-成功']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['11', '发卡方-有卡', '现场消费业务', '现场消费(磁条)', '现场消费', '1 现场消费-成功-作为“消费撤销”原交易']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['12', '发卡方-有卡', '现场消费业务', '现场消费(磁条)', '现场消费', '2 消费撤销-成功-刷卡，无密']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['13', '发卡方-有卡', '现场消费业务', '现场消费(磁条)', '现场消费', '3 现场消费-成功-作为“消费撤销”原交易']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['14', '发卡方-有卡', '现场消费业务', '现场消费(磁条)', '现场消费', '4 消费撤销-成功-刷卡，无密']--成功
2019-12-26 08:58:48.409 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['15', '发卡方-有卡', '现场消费业务', '现场预授权(磁条)', '现场预授权', '1 现场预授权-成功-作为“预授权撤销”原交易']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['16', '发卡方-有卡', '现场消费业务', '现场预授权(磁条)', '现场预授权', '2 预授权撤销-成功']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['17', '发卡方-有卡', '现场消费业务', '预授权完成(请求)（磁条）', '预授权完成(请求)', '1 预授权-成功']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['18', '发卡方-有卡', '现场消费业务', '预授权完成(请求)（磁条）', '预授权完成(请求)', '2 预授权完成(请求)-成功-刷卡/无密码']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['19', '发卡方-有卡', '现场消费业务', '预授权完成(请求)（磁条）', '预授权完成(请求)', '3 预授权完成(请求)撤销-成功']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['20', '发卡方-有卡', '现场消费业务', '预授权完成(通知)（磁条）', '预授权完成(通知)', '1 预授权-成功-作为“预授权完成(通知)”原交易']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['21', '发卡方-有卡', '现场消费业务', '预授权完成(通知)（磁条）', '预授权完成(通知)', '2 预授权完成(通知)-成功-手输卡号']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['22', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '联机退货', '1 现场消费-成功-作为“当日部分退货”原交易']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['23', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '联机退货', '2 联机退货-成功-当日部分退货']--成功
2019-12-26 08:58:48.410 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['24', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '退货回退手续费', '1 现场消费-成功-作为“当日部分退货”原交易']--成功
2019-12-26 08:58:48.411 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['25', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '退货回退手续费', '2 联机退货-成功-当日部分退货']--成功
2019-12-26 08:58:48.411 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['26', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '退货回退手续费', '3 联机退货-成功-当日多次退货']--成功
2019-12-26 08:58:48.411 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['27', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '退货回退手续费', '4 现场预授-成功-作为“隔日全额退货”原交易1']--成功
2019-12-26 08:58:48.411 | INFO     | UnionPay.common:read_case_list:128 - 读取案例：['28', '发卡方-有卡', '现场消费业务', '联机退货(磁条)', '退货回退手续费', '5 预授权完成(请求)-成功-作为”隔日全额退货“的原交易2']--成功
